Post ID,platform_id,sentiment_id,Post Type,Post Timestamp,Post Content,Post Hour,Post Minute
56564,3,1,Link,2024-12-18 22:58:54,Republican record admit manage hospital senior over southern.,22,58
56567,1,1,Link,2024-12-18 12:05:42,After federal popular.,12,5
56571,3,2,Image,2024-12-18 09:58:36,Whatever cup buy model support no require.,9,58
56574,1,1,Image,2024-12-18 18:33:42,Decade write fire throughout treat stuff.,18,33
56579,2,1,Video,2024-12-18 22:02:00,True culture likely speech arm.,22,2
56581,2,3,Link,2024-12-18 03:49:06,Something stand sell.,3,49
56582,2,2,Image,2024-12-18 19:29:48,Two may evening number compare student only according.,19,29
56585,3,1,Image,2024-12-18 16:09:36,Own building subject figure.,16,9
56586,4,1,Link,2024-12-18 07:55:54,Father recognize travel.,7,55
56590,3,2,Link,2024-12-18 20:34:24,Season religious PM man good according speech.,20,34
56592,4,1,Video,2024-12-18 12:33:30,Region firm meeting protect do.,12,33
56594,4,1,Video,2024-12-18 13:19:42,Degree most goal unit other sit.,13,19
56601,1,1,Image,2024-12-18 02:48:36,Laugh my manage fight structure civil accept.,2,48
56602,1,2,Video,2024-12-18 01:23:30,Necessary weight sort subject along.,1,23
56605,3,3,Link,2024-12-18 13:13:18,Risk side health.,13,13
56611,1,1,Video,2024-12-18 16:38:24,Team white current during little.,16,38
56613,4,1,Link,2024-12-18 15:13:48,Phone child technology physical blood hotel.,15,13
56615,1,1,Video,2024-12-18 00:13:30,Thought western television take want figure.,0,13
56616,2,2,Link,2024-12-18 20:55:42,Choose trouble economy seven.,20,55
56617,3,2,Link,2024-12-18 12:57:42,Military product move vote when soon.,12,57
56623,3,1,Link,2024-12-18 01:40:36,True condition level nature.,1,40
56625,3,1,Video,2024-12-18 20:13:00,Whom choice leave language suggest between onto recent.,20,13
56634,2,2,Image,2024-12-18 05:37:30,Civil girl reach exactly believe.,5,37
56635,1,1,Link,2024-12-18 08:22:12,Difficult probably my hundred.,8,22
56636,3,1,Image,2024-12-18 11:28:48,Film matter end sound actually themselves customer.,11,28
56640,4,1,Video,2024-12-18 05:03:48,Subject available Congress much enough nor.,5,3
56643,2,1,Image,2024-12-18 12:39:06,Line quickly paper everybody teacher mention.,12,39
56646,1,1,Video,2024-12-18 04:36:54,Act teacher parent seat offer early heavy edge.,4,36
56648,4,3,Link,2024-12-18 12:38:48,Easy difference value team could.,12,38
56654,3,1,Video,2024-12-18 07:53:06,Charge magazine decade describe business time choice.,7,53
56658,2,2,Image,2024-12-18 08:47:06,Take staff feeling owner event.,8,47
56659,3,1,Image,2024-12-18 16:57:36,Wait character base wish toward team bar.,16,57
56661,3,2,Video,2024-12-18 18:16:48,Region enough plan big two.,18,16
56663,1,1,Video,2024-12-18 05:28:12,Shoulder American theory also explain thus.,5,28
56674,4,3,Video,2024-12-18 19:40:42,Form now hold film star morning.,19,40
56677,1,1,Image,2024-12-18 04:01:06,Stop blood term change range onto turn.,4,1
56678,4,1,Image,2024-12-18 08:04:36,Final information candidate actually economy film.,8,4
56680,4,1,Link,2024-12-18 19:41:54,Recent finish now response debate good.,19,41
56683,3,1,Video,2024-12-18 16:33:36,Collection third big above grow upon.,16,33
56693,1,1,Link,2024-12-18 16:08:24,Grow blue nice new return rest.,16,8
56695,3,3,Video,2024-12-18 22:03:24,Apply able real new ground.,22,3
56697,4,2,Video,2024-12-18 10:29:24,Reflect environment member cup responsibility simply teach.,10,29
56698,2,1,Video,2024-12-18 11:18:42,Authority marriage candidate their rise pick section.,11,18
56699,3,1,Link,2024-12-18 23:12:18,Read thought catch adult fish.,23,12
56700,3,1,Link,2024-12-18 17:28:54,Appear new nearly really during recently notice truth.,17,28
56702,3,1,Video,2024-12-18 18:54:06,Dark all fish better player.,18,54
56705,4,1,Image,2024-12-18 22:11:18,Former low alone anyone continue.,22,11
56707,4,1,Link,2024-12-18 13:34:54,Plant produce front realize.,13,34
56708,2,1,Link,2024-12-18 01:16:36,Magazine marriage knowledge culture maintain international simple.,1,16
56709,4,1,Image,2024-12-18 23:17:12,Describe establish interest they each.,23,17
56710,4,1,Image,2024-12-18 12:27:18,Friend describe role this stage.,12,27
56711,3,1,Link,2024-12-18 14:15:36,Crime glass state degree TV music under grow.,14,15
56712,2,1,Image,2024-12-18 09:59:36,Event party born here music when hospital.,9,59
56715,1,1,Image,2024-12-18 20:41:42,Point popular trade off summer.,20,41
56718,1,1,Image,2024-12-18 11:31:54,Fast against expect rise test city majority.,11,31
56719,4,3,Image,2024-12-18 16:43:54,Buy amount I.,16,43
56721,3,1,Video,2024-12-18 06:30:36,Effect drug government adult.,6,30
56722,3,1,Link,2024-12-18 17:03:48,Account will heavy.,17,3
56723,2,2,Image,2024-12-18 17:57:42,Technology our change we nation not.,17,57
56726,1,2,Video,2024-12-18 04:01:48,Enter individual bit according.,4,1
56729,1,1,Video,2024-12-18 08:28:30,Organization defense best start.,8,28
56732,2,2,Image,2024-12-18 05:51:48,Necessary seat between cover.,5,51
56733,1,1,Video,2024-12-18 00:51:06,Southern house case.,0,51
56736,3,1,Link,2024-12-18 05:16:24,Decide miss be instead.,5,16
56738,2,3,Link,2024-12-18 19:51:30,Close find look heavy somebody approach including.,19,51
56739,1,1,Video,2024-12-18 05:50:48,Back throw bill leave realize two.,5,50
56741,2,1,Video,2024-12-18 19:14:54,On notice see each be back although.,19,14
56742,1,1,Image,2024-12-18 04:31:42,School compare picture debate.,4,31
56743,4,1,Video,2024-12-18 02:03:18,Responsibility attorney full nature middle.,2,3
56746,2,1,Video,2024-12-18 15:18:36,Challenge contain figure.,15,18
56756,2,1,Link,2024-12-18 01:28:42,Protect street I mouth morning.,1,28
56758,1,2,Link,2024-12-18 18:59:18,Become somebody unit.,18,59
56761,3,1,Video,2024-12-18 06:03:18,Pick myself woman mention moment yard else.,6,3
56766,1,1,Video,2024-12-18 14:37:54,Marriage less occur between.,14,37
56770,4,1,Video,2024-12-18 09:03:48,Season choose least bar name family.,9,3
56771,1,2,Video,2024-12-18 05:44:00,While probably same serve question establish.,5,44
56773,1,1,Image,2024-12-18 10:50:18,Animal a push coach tree go.,10,50
56774,1,3,Image,2024-12-18 09:31:12,Process vote news.,9,31
56777,1,1,Image,2024-12-18 06:57:42,Tonight true stand.,6,57
56778,4,1,Video,2024-12-18 02:17:54,Camera stuff task year nothing.,2,17
56780,1,2,Video,2024-12-18 12:22:42,Carry over rate protect write.,12,22
56784,3,1,Video,2024-12-18 09:14:54,Again knowledge five dinner.,9,14
56785,3,1,Video,2024-12-18 23:00:30,Nothing if voice determine.,23,0
56786,1,3,Video,2024-12-18 02:28:18,Admit difficult answer recognize.,2,28
56790,4,3,Video,2024-12-18 05:50:06,Community quite letter rest tough enter.,5,50
56791,3,1,Link,2024-12-18 20:14:48,Be ahead important deep sport moment wonder.,20,14
56792,2,3,Video,2024-12-18 06:54:36,President factor keep either.,6,54
56793,4,1,Video,2024-12-18 04:14:18,Apply dream rest health all begin ability.,4,14
56798,2,2,Image,2024-12-18 19:49:06,Ok measure news sure range affect member.,19,49
56799,3,3,Image,2024-12-18 03:17:54,Bank hand fine along student.,3,17
56800,3,2,Image,2024-12-18 01:27:48,Well let lose religious agency several.,1,27
56804,2,3,Link,2024-12-18 10:12:36,Almost civil garden indeed relationship campaign clearly.,10,12
56806,4,1,Link,2024-12-18 20:22:18,Or alone machine energy point.,20,22
56807,3,3,Link,2024-12-18 08:24:54,Piece factor those alone specific matter mention.,8,24
56811,4,2,Link,2024-12-18 17:46:36,Weight provide stock opportunity management treat war.,17,46
56812,1,1,Video,2024-12-18 14:55:48,Meeting watch member option tonight store past.,14,55
56818,1,1,Video,2024-12-18 01:08:30,Light represent forget remember fill series.,1,8
56830,3,3,Video,2024-12-18 22:20:12,Final major local player.,22,20
56834,3,1,Image,2024-12-18 18:04:30,Strong school friend war skin.,18,4
56835,2,1,Video,2024-12-18 15:17:30,Probably sell upon investment trade shake discussion level.,15,17
56840,1,1,Image,2024-12-18 07:49:24,Without thought back instead save.,7,49
56844,3,1,Video,2024-12-18 20:11:30,Federal material star game.,20,11
56845,2,2,Video,2024-12-18 16:06:42,Player performance trouble.,16,6
56849,2,1,Video,2024-12-18 17:33:48,Other anything while.,17,33
56855,3,1,Image,2024-12-18 23:46:24,Partner area thing fact certain television eat.,23,46
56858,3,3,Image,2024-12-18 14:31:48,Social score war teach claim.,14,31
56860,1,3,Link,2024-12-18 06:51:36,We certain pay pull.,6,51
56864,3,1,Image,2024-12-18 23:35:12,Tell pressure morning be much really.,23,35
56865,2,1,Video,2024-12-18 00:09:18,Concern thought face.,0,9
56866,4,1,Video,2024-12-18 06:21:48,Realize until political.,6,21
56867,1,1,Link,2024-12-18 21:26:30,Position room seat nation turn TV reveal.,21,26
56868,1,3,Video,2024-12-18 20:55:24,Mind occur although truth cut.,20,55
56869,4,1,Link,2024-12-18 14:33:36,Least too guess on way food several candidate.,14,33
56870,2,1,Image,2024-12-18 01:19:36,Fact still open particularly.,1,19
56872,3,3,Link,2024-12-18 02:07:42,Technology behind important throw remain.,2,7
56874,2,1,Video,2024-12-18 01:22:54,Actually suggest career teacher science avoid.,1,22
56877,2,3,Video,2024-12-18 00:16:18,Some attention story force task water now.,0,16
56879,1,1,Video,2024-12-18 08:55:36,Prepare company health film study.,8,55
56881,4,3,Link,2024-12-18 20:06:12,Law news southern scene away.,20,6
56884,4,2,Image,2024-12-18 09:44:12,Data relationship fall nor camera.,9,44
56885,2,1,Link,2024-12-18 00:53:18,Keep local official citizen remember Democrat though.,0,53
56896,2,2,Video,2024-12-18 06:28:24,Cultural budget six win tax look reflect.,6,28
56897,1,3,Video,2024-12-18 20:35:06,Hotel meeting leader candidate.,20,35
56901,4,2,Video,2024-12-18 13:16:42,Check offer main discover my.,13,16
56904,4,1,Image,2024-12-18 10:58:48,Thus end never summer.,10,58
56910,1,1,Link,2024-12-18 08:30:30,Southern boy official shake option although.,8,30
56912,1,3,Link,2024-12-18 22:36:18,Data only door huge herself most.,22,36
56914,3,1,Link,2024-12-18 17:19:48,Part resource share wonder court.,17,19
56915,3,1,Image,2024-12-18 14:18:48,Trade pressure thus.,14,18
56917,3,1,Link,2024-12-18 14:40:00,Collection plant training or myself mission.,14,40
56918,1,2,Link,2024-12-18 09:30:54,Reflect listen policy leg.,9,30
56921,3,1,Video,2024-12-18 15:30:00,Describe participant president able support tough.,15,30
56924,4,3,Link,2024-12-18 22:44:00,Local material win game.,22,44
56925,1,1,Image,2024-12-18 10:20:18,Gas feel pull without.,10,20
56926,2,2,Link,2024-12-18 18:51:12,Executive enough central each.,18,51
56928,4,3,Video,2024-12-18 15:42:30,Me data threat place bag.,15,42
56933,1,1,Link,2024-12-18 01:34:24,Their choose open last left.,1,34
56934,3,1,Image,2024-12-18 02:22:42,Then gas although eat author situation.,2,22
56939,3,1,Link,2024-12-18 20:35:42,Environmental expert design act article despite.,20,35
56940,4,1,Link,2024-12-18 18:42:48,If travel give quite third kid career.,18,42
56958,4,1,Video,2024-12-18 20:58:24,Operation gun nothing those usually would somebody.,20,58
56959,1,2,Image,2024-12-18 01:51:30,Physical produce world would scientist establish.,1,51
56960,4,1,Link,2024-12-18 07:29:42,Listen threat state early member.,7,29
56962,4,1,Link,2024-12-18 18:11:06,Experience media as none hope star.,18,11
56963,2,1,Link,2024-12-18 14:46:06,Way land person almost.,14,46
56964,2,2,Link,2024-12-18 22:43:42,Resource back piece according director record.,22,43
56971,1,1,Image,2024-12-18 12:51:24,At growth unit long bill.,12,51
56973,1,3,Link,2024-12-18 06:41:42,Plan nothing late would choose.,6,41
56974,4,1,Image,2024-12-18 18:35:06,Pm a air.,18,35
56980,3,1,Video,2024-12-18 21:47:54,Resource remain this action her surface.,21,47
56984,3,2,Video,2024-12-18 04:50:42,Chair matter sort race.,4,50
56987,3,1,Video,2024-12-18 00:14:54,Deep federal society follow common.,0,14
56989,3,3,Link,2024-12-18 04:20:00,Pull us yet whole power sister.,4,20
56991,2,3,Link,2024-12-18 16:07:30,Expert doctor present clear party probably while themselves.,16,7
56993,1,1,Image,2024-12-18 21:45:30,Wonder dark side grow.,21,45
56996,4,2,Image,2024-12-18 13:05:30,Out include left which soldier.,13,5
56998,3,2,Link,2024-12-18 16:43:36,Course difference worry family.,16,43
56999,4,3,Image,2024-12-18 22:49:12,Agreement stop research gun east huge agreement account.,22,49
57001,3,1,Link,2024-12-18 14:56:42,Politics among language theory both prove.,14,56
57002,2,1,Link,2024-12-18 00:30:48,Get popular citizen hit fact shoulder eat.,0,30
57005,2,1,Video,2024-12-18 23:03:54,Pay however far be media do.,23,3
57015,2,2,Video,2024-12-18 12:01:42,Four side hotel firm college speak.,12,1
57022,4,1,Link,2024-12-18 10:47:54,Character future yes contain.,10,47
57024,1,3,Link,2024-12-18 12:18:42,Central according garden human.,12,18
57025,3,3,Link,2024-12-18 18:43:36,Against defense method democratic pull site.,18,43
57032,2,1,Image,2024-12-18 18:08:12,Into find start individual.,18,8
57033,3,1,Image,2024-12-18 19:09:54,State along parent.,19,9
57034,1,1,Video,2024-12-18 06:15:36,Professor child million hot water.,6,15
57037,4,1,Link,2024-12-18 22:35:36,Standard among conference prepare.,22,35
57039,4,1,Link,2024-12-18 17:04:30,Foreign on speech production during thought play out.,17,4
57041,1,1,Image,2024-12-18 01:23:18,Skill mission store once development.,1,23
57043,4,1,Link,2024-12-18 14:49:12,North leg country.,14,49
57044,2,1,Video,2024-12-18 13:38:48,Station series program campaign ask job.,13,38
57047,1,2,Image,2024-12-18 09:24:42,Mr image democratic image career.,9,24
57048,4,1,Image,2024-12-18 19:25:12,Natural course face page.,19,25
57051,3,1,Video,2024-12-18 06:09:18,Cause message occur wear off culture.,6,9
57053,2,1,Video,2024-12-18 13:07:36,Culture professor research eat range small you.,13,7
57056,2,1,Video,2024-12-18 02:19:36,Choice spend let mean imagine third attack small.,2,19
57060,2,1,Image,2024-12-18 11:14:54,Section thus matter nation fly wear your black.,11,14
57062,1,1,Image,2024-12-18 04:27:30,Despite necessary two identify generation.,4,27
57064,4,1,Video,2024-12-18 22:10:30,Hit fire then break whatever actually pull.,22,10
57065,4,2,Image,2024-12-18 11:56:00,Success participant rich north.,11,56
57067,2,3,Link,2024-12-18 08:50:06,Public within minute board.,8,50
57072,4,1,Link,2024-12-18 22:51:18,Enjoy key score.,22,51
57080,3,1,Link,2024-12-18 22:17:54,Base sit join note college action manager.,22,17
57084,3,1,Image,2024-12-18 14:07:54,Ten leg trial wear might.,14,7
57088,1,1,Image,2024-12-18 19:45:42,Thousand discuss issue environment pick anything.,19,45
57093,4,1,Link,2024-12-18 08:36:36,Offer she area effort.,8,36
57094,1,2,Video,2024-12-18 12:23:54,Boy plan little door everyone.,12,23
57096,4,2,Link,2024-12-18 14:29:36,Point me fear tell ok activity factor nation.,14,29
57101,1,2,Image,2024-12-18 23:30:24,Sure believe the sound voice shake.,23,30
57103,3,1,Image,2024-12-18 22:44:36,Despite imagine I guy per rest.,22,44
57106,4,1,Image,2024-12-18 20:13:12,Will certainly evening mouth.,20,13
57107,4,1,Video,2024-12-18 11:09:42,Food same old process party.,11,9
57110,2,1,Link,2024-12-18 05:26:36,Shake debate development course see could.,5,26
57111,2,1,Video,2024-12-18 22:22:48,Away leave sense know.,22,22
57114,4,1,Video,2024-12-18 00:26:12,Beat trouble me performance rate.,0,26
57115,4,2,Link,2024-12-18 02:02:48,Little something total despite in attack.,2,2
57117,4,2,Video,2024-12-18 22:30:30,Paper agent painting rule cause official during.,22,30
57118,2,1,Video,2024-12-18 09:52:24,Boy I most training.,9,52
57124,2,1,Image,2024-12-18 19:31:30,Water huge who standard often three boy material.,19,31
57126,1,2,Image,2024-12-18 21:00:00,Move allow central employee business owner edge.,21,0
57129,2,1,Link,2024-12-18 00:30:24,Government various smile what.,0,30
57134,4,1,Image,2024-12-18 15:41:54,Especially company clearly ever.,15,41
57138,2,1,Video,2024-12-18 19:51:54,Center leader notice hard remember whatever.,19,51
57140,4,1,Link,2024-12-18 00:07:12,Here tend small opportunity energy world.,0,7
57143,3,1,Video,2024-12-18 10:41:54,Challenge always affect hit short main never nearly.,10,41
57145,1,1,Video,2024-12-18 08:20:24,Others your nor already.,8,20
57146,4,2,Video,2024-12-18 12:32:24,Food million morning page ever into fish.,12,32
57153,2,1,Video,2024-12-18 18:46:36,Around above make market although.,18,46
57155,3,2,Image,2024-12-18 11:07:42,About compare ability sport test similar data.,11,7
57159,4,2,Video,2024-12-18 08:00:30,Camera age couple both.,8,0
57163,4,1,Link,2024-12-18 10:24:54,Effect show expect style another down sound protect.,10,24
57164,4,2,Link,2024-12-18 17:13:06,Use rock they.,17,13
57165,2,3,Video,2024-12-18 01:53:54,Impact early hotel.,1,53
57168,1,1,Image,2024-12-18 03:22:24,Exist woman real thank factor nation call.,3,22
57170,3,1,Video,2024-12-18 20:01:30,Ahead feeling bank player under drop decade.,20,1
57171,1,1,Link,2024-12-18 21:48:54,Letter finish along.,21,48
