Post ID,audience_id,platform_id,sentiment_id,Likes,Comments,Shares,Reach,Impressions,Engagement Rate
46759,17121,2,1,324,49,107,2255,7529,21.29
46760,17122,2,1,267,225,164,1217,2494,53.9
46762,17123,4,3,871,403,198,4262,5659,34.54
46763,17124,3,1,724,57,77,4751,1682,18.06
46764,17125,4,1,146,161,100,2032,7926,20.03
46766,17126,3,1,866,211,98,3445,6741,34.11
46767,17127,4,1,818,435,197,3019,2923,48.03
46768,17128,4,1,657,331,143,4809,6597,23.52
46769,17129,4,1,725,480,96,4356,9858,29.87
46773,17130,2,1,77,95,191,3598,9720,10.09
46776,17131,1,1,103,200,39,1693,2981,20.2
46777,17132,3,1,818,131,137,1197,3435,90.73
46780,17133,4,1,356,274,183,2188,7740,37.16
46781,17134,4,1,892,53,122,1680,1884,63.51
46783,17135,3,3,892,365,160,3967,6446,35.72
46785,17136,4,1,51,421,94,3084,3254,18.35
46790,17137,3,1,141,302,43,2137,2543,22.74
46792,17138,4,1,94,369,24,1287,1659,37.84
46794,17139,3,1,766,425,55,2627,3105,47.43
46798,17140,4,1,808,455,88,3233,2589,41.79
46801,17141,3,1,616,313,35,3216,6549,29.98
46804,17142,3,1,68,346,118,1934,9726,27.51
46805,17143,2,2,175,43,75,3731,9542,7.85
46808,17144,2,2,998,11,9,3043,1606,33.45
46816,17145,4,2,765,102,12,2652,6128,33.14
46819,17146,3,1,217,158,195,601,7407,94.84
46825,17147,4,1,33,423,152,3640,5394,16.7
46828,17148,3,1,407,452,189,2189,5375,47.88
46832,17149,2,2,174,419,184,3099,3275,25.07
46836,17150,1,2,164,220,41,1904,5634,22.32
46841,17151,3,2,755,104,45,4431,4768,20.4
46845,17152,4,1,265,473,120,1212,8132,70.79
46847,17153,4,1,19,51,157,3329,2143,6.82
46849,17154,4,1,988,176,105,2677,2356,47.4
46851,17155,2,1,628,316,95,2184,3050,47.57
46855,17156,4,1,36,171,58,4240,7951,6.25
46860,17157,3,1,231,158,170,3672,3458,15.22
46865,17158,4,1,960,168,14,3269,6788,34.93
46866,17159,1,2,435,324,100,1309,3746,65.62
46868,17160,2,2,716,363,160,2144,9270,57.79
46870,17161,2,2,624,206,117,2319,6366,40.84
46874,17162,1,1,476,344,94,2336,1581,39.13
46875,17163,3,1,432,2,110,3770,9933,14.43
46877,17164,1,2,106,477,0,3231,7795,18.04
46880,17165,2,1,937,124,147,3566,2908,33.88
46882,17166,2,1,755,196,65,2829,4066,35.91
46884,17167,2,3,533,330,93,2057,4313,46.48
46885,17168,2,3,574,26,116,4553,1578,15.73
46886,17169,1,1,88,393,121,4518,3164,13.32
46887,17170,2,3,521,445,103,1386,9159,77.13
46891,17171,4,3,759,292,92,3700,9786,30.89
46896,17172,3,1,673,402,79,2416,7843,47.76
46900,17173,2,1,966,481,87,2025,9970,75.75
46901,17174,2,3,303,274,78,2722,8763,24.06
46902,17175,3,1,472,450,11,4567,2098,20.43
46903,17176,4,1,230,240,21,1785,8765,27.51
46904,17177,1,2,177,450,137,3144,4529,24.3
46905,17178,4,1,248,149,105,4404,3923,11.4
46906,17179,1,1,76,456,48,3438,8669,16.87
46909,17180,3,2,3,495,82,1019,7079,56.92
46916,17181,1,1,275,429,32,887,8345,82.98
46918,17182,1,1,168,434,168,2750,5130,28.0
46921,17183,1,1,407,109,63,856,3129,67.64
46922,17184,4,2,532,350,113,1186,8661,83.9
46933,17185,2,1,885,266,149,2796,3677,46.49
46944,17186,3,1,376,66,21,1243,4448,37.25
46950,17187,3,1,347,388,2,4491,9890,16.41
46951,17188,3,3,129,108,107,4220,5529,8.15
46952,17189,1,2,48,256,3,1020,9276,30.1
46956,17190,1,2,222,454,60,3574,8107,20.59
46958,17191,3,1,415,185,98,1425,9618,48.98
46964,17192,2,2,122,98,123,1563,3556,21.94
46968,17193,3,2,21,59,79,669,3077,23.77
46970,17194,3,3,610,221,138,2663,5512,36.39
46971,17195,4,2,96,86,51,4080,1604,5.71
46972,17196,4,1,666,400,97,2881,3604,40.37
46973,17197,2,2,861,233,4,2812,5018,39.05
46976,17198,2,2,313,320,199,4687,9474,17.75
46981,17199,1,1,438,303,153,4786,4523,18.68
46985,17200,1,3,281,92,162,3076,1957,17.39
46987,17201,3,2,186,125,176,3501,9914,13.91
46988,17202,2,1,779,426,194,2271,5831,61.6
46993,17203,1,1,681,436,113,4484,5201,27.43
46997,17204,3,1,868,60,160,4429,7997,24.57
46998,17205,3,1,953,260,135,1742,1480,77.38
47000,17206,4,1,521,69,53,1058,8075,60.78
47004,17207,3,3,97,388,200,3103,9887,22.08
47007,17208,3,1,255,282,9,2578,3442,21.18
47009,17209,4,1,399,95,82,1414,3471,40.74
47014,17210,1,1,534,498,122,1870,1954,61.71
47016,17211,3,3,750,280,64,1269,5720,86.21
47020,17212,4,1,21,486,137,4758,2109,13.54
47023,17213,2,2,624,393,76,1913,2335,57.14
47024,17214,3,2,38,306,124,3685,8202,12.7
47026,17215,2,1,5,251,62,1372,1201,23.18
47028,17216,3,1,768,135,40,3539,6832,26.65
47037,17217,4,1,608,457,83,3947,2505,29.09
47038,17218,4,1,491,274,196,2969,4298,32.37
47039,17219,4,1,937,430,29,4463,9888,31.28
47041,17220,2,2,870,212,199,3782,7907,33.87
47044,17221,4,1,856,190,161,3677,5507,32.83
47045,17222,3,1,966,475,17,1751,3831,83.27
47046,17223,3,2,865,467,76,4512,9400,31.21
47047,17224,3,1,645,248,1,1096,7994,81.57
47049,17225,3,1,834,362,146,4437,6533,30.25
47051,17226,1,2,308,298,11,1501,6548,41.11
47053,17227,4,3,465,421,95,4894,8964,20.04
47055,17228,4,1,158,29,159,2742,9578,12.62
47056,17229,2,3,50,420,67,4219,6982,12.73
47058,17230,1,1,950,260,39,1873,7717,66.68
47059,17231,3,1,213,234,163,887,5258,68.77
47060,17232,3,3,112,270,148,3737,2730,14.18
47062,17233,3,1,743,394,153,3166,4692,40.75
47063,17234,3,1,62,417,35,4328,1149,11.88
47070,17235,3,1,413,470,113,1198,3663,83.14
47077,17236,1,1,748,472,156,3188,9960,43.16
47082,17237,1,3,797,110,132,2655,9553,39.13
47083,17238,3,1,466,243,95,2885,6874,27.87
47086,17239,4,1,141,43,70,2095,4196,12.12
47088,17240,3,2,43,341,31,4973,8587,8.35
47091,17241,3,1,333,47,64,1068,6023,41.57
47093,17242,1,2,449,131,101,4836,9425,14.08
47094,17243,2,1,468,100,150,2420,1516,29.67
47095,17244,4,1,998,431,132,2202,3891,70.89
47096,17245,1,1,799,32,177,2153,6798,46.82
47098,17246,2,1,771,489,142,3501,5450,40.05
47100,17247,4,1,146,403,63,1795,9819,34.09
47101,17248,3,1,316,295,9,1849,5254,33.53
47102,17249,2,3,191,402,40,3133,1451,20.2
47108,17250,3,1,749,261,188,2611,7139,45.88
47109,17251,2,3,374,471,150,3386,4639,29.39
47110,17252,1,2,263,166,100,1449,5326,36.51
47112,17253,4,1,914,230,35,1258,9760,93.72
47113,17254,3,1,503,359,146,1607,1457,62.73
47114,17255,3,1,205,499,154,1224,3923,70.1
47118,17256,4,3,799,177,183,1558,4449,74.39
47119,17257,1,1,65,150,138,1790,6796,19.72
47122,17258,1,2,535,496,137,3451,3011,33.85
47123,17259,4,1,536,295,37,1532,4864,56.66
47124,17260,4,1,508,243,113,2401,7322,35.99
47126,17261,4,1,91,464,133,981,4186,70.13
47127,17262,3,1,722,264,57,2126,6690,49.06
47129,17263,3,1,422,221,149,3476,5666,22.78
47130,17264,3,2,694,490,48,2538,4265,48.54
47133,17265,2,1,85,152,72,1412,1751,21.88
47137,17266,3,1,60,409,127,2667,1167,22.35
47141,17267,2,1,545,367,133,4251,3914,24.58
47142,17268,4,1,372,230,60,4685,7447,14.13
47144,17269,4,1,223,357,62,4194,7301,15.31
47146,17270,2,1,16,223,18,4066,8707,6.32
47147,17271,2,2,481,473,29,1780,9716,55.22
47150,17272,1,1,755,259,73,4254,2188,25.55
47153,17273,2,2,268,495,45,3555,8643,22.73
47159,17274,4,1,477,272,88,1581,3652,52.94
47164,17275,4,1,151,370,44,3234,9585,17.47
47165,17276,2,1,386,400,40,2833,7729,29.16
47167,17277,4,2,120,142,114,3882,8448,9.69
47168,17278,2,1,227,411,13,1353,3848,48.12
47169,17279,2,1,443,429,25,2891,7821,31.03
47173,17280,4,1,65,151,192,3652,1045,11.17
47174,17281,1,3,958,309,67,2464,2018,54.14
47175,17282,4,1,83,167,143,1365,1244,28.79
47178,17283,1,1,457,488,30,3146,4617,30.99
47183,17284,1,3,188,500,169,1096,6241,78.19
47184,17285,1,3,237,310,87,954,4068,66.46
47189,17286,4,2,3,126,186,697,5771,45.19
47191,17287,2,1,737,403,190,3244,7845,41.0
47193,17288,4,1,280,110,73,2892,4150,16.01
47194,17289,3,1,486,349,43,2467,1394,35.59
47197,17290,4,1,40,256,133,4128,1312,10.39
47198,17291,1,1,584,495,82,4701,6185,24.7
47200,17292,3,1,194,484,73,4568,5783,16.44
47203,17293,4,1,733,80,159,4765,2154,20.4
47204,17294,4,3,265,398,163,3359,5337,24.59
47209,17295,3,3,359,303,160,3824,1881,21.5
47210,17296,2,1,359,148,150,3504,7893,18.75
47213,17297,1,1,915,136,124,4404,2125,26.68
47214,17298,4,2,348,351,126,2257,4708,36.55
47215,17299,3,3,440,27,78,1878,2854,29.02
47220,17300,2,1,211,77,191,4403,7858,10.88
47221,17301,4,1,469,315,9,4466,1225,17.76
47222,17302,4,1,82,16,91,5000,7077,3.78
47223,17303,4,1,173,197,66,786,3930,55.47
47225,17304,3,1,865,309,31,3934,3435,30.63
47226,17305,1,3,767,129,115,4970,9944,20.34
47227,17306,3,1,476,500,101,4758,8304,22.64
47229,17307,3,1,946,148,80,1381,2386,85.01
47230,17308,4,2,407,204,67,1528,4768,44.37
47232,17309,3,1,986,191,31,1709,4441,70.68
47233,17310,3,3,582,379,117,1413,8644,76.29
47234,17311,1,1,384,394,143,4193,4219,21.97
47237,17312,2,2,885,112,128,2221,9699,50.65
47243,17313,4,3,200,237,121,3288,9064,16.97
47246,17314,1,1,164,268,141,4484,4184,12.78
47251,17315,1,1,191,64,76,4431,4070,7.47
47256,17316,3,1,372,102,172,4554,5445,14.19
47264,17317,4,1,747,248,14,3697,8835,27.29
47265,17318,3,1,807,327,160,4198,2410,30.82
47266,17319,2,1,432,309,138,4453,9646,19.74
47270,17320,1,1,625,396,52,2245,4188,47.8
47273,17321,4,1,312,239,92,2087,1069,30.81
47277,17322,4,3,730,210,179,1130,5251,99.03
47279,17323,2,1,581,410,32,1014,5106,100.89
47283,17324,4,1,580,315,31,2401,5223,38.57
47288,17325,1,2,717,110,174,1278,6232,78.33
47289,17326,3,1,52,419,164,1395,3683,45.52
47290,17327,1,1,26,486,135,3482,2058,18.58
47294,17328,3,2,111,216,86,3407,8181,12.12
47295,17329,3,1,188,390,27,1353,8545,44.72
47297,17330,4,1,37,57,114,2169,9863,9.59
47298,17331,2,1,610,414,133,4091,8194,28.28
47302,17332,2,1,51,20,56,1175,5164,10.81
47306,17333,4,1,269,91,106,2723,1794,17.11
47308,17334,4,1,390,52,121,3228,9424,17.44
47310,17335,3,1,278,349,105,1152,9958,63.54
47312,17336,2,3,475,368,150,3696,5704,26.87
47313,17337,2,1,522,138,15,1041,8300,64.84
47315,17338,4,1,974,22,121,3118,3211,35.82
47316,17339,4,2,242,475,191,2818,4177,32.22
47322,17340,3,1,782,393,116,1880,6767,68.67
47323,17341,4,1,932,176,51,4547,4608,25.49
47325,17342,3,2,765,238,84,4239,7686,25.64
47328,17343,4,1,407,407,29,4249,6259,19.84
47332,17344,4,1,787,34,180,2218,7277,45.13
47333,17345,2,3,570,161,148,4717,8708,18.63
47335,17346,1,3,81,307,47,4525,8279,9.61
47339,17347,2,1,636,65,43,1815,8083,40.99
47340,17348,1,2,365,481,19,4758,4770,18.18
47341,17349,3,2,641,363,184,3671,3123,32.36
47342,17350,4,1,773,449,36,2321,2993,54.2
47343,17351,4,1,139,269,35,2971,9604,14.91
47346,17352,4,1,779,474,177,1854,2743,77.13
47350,17353,2,1,284,398,170,2030,5095,41.97
47353,17354,1,3,894,77,130,2416,9278,45.57
47354,17355,4,2,843,48,56,1970,2600,48.07
47355,17356,1,3,528,395,33,1921,3681,49.77
47356,17357,2,1,771,387,102,1797,8413,70.12
47357,17358,1,1,39,275,38,4324,7169,8.14
47358,17359,4,3,866,486,149,3078,2330,48.77
47359,17360,3,3,793,201,166,4102,5991,28.28
47360,17361,4,1,767,263,199,2560,6590,48.01
47362,17362,2,1,785,63,120,2580,3601,37.52
47363,17363,2,1,155,137,57,2733,4236,12.77
47365,17364,1,1,342,47,85,2351,9715,20.16
47369,17365,3,1,480,4,128,3047,2198,20.09
47370,17366,2,3,143,79,144,4776,5499,7.66
47372,17367,4,3,949,458,94,2893,1051,51.88
47373,17368,3,2,49,340,49,2566,4441,17.07
47374,17369,2,1,408,280,105,4508,8418,17.59
47375,17370,4,1,704,51,192,3734,4970,25.36
47380,17371,1,1,650,90,130,4134,8058,21.04
47381,17372,3,2,101,150,39,2544,9965,11.4
47388,17373,3,1,203,423,128,4458,9491,16.91
47390,17374,4,1,40,375,107,2981,5792,17.51
47393,17375,1,2,980,168,53,1507,9548,79.69
47394,17376,4,1,417,373,179,3605,5712,26.88
47398,17377,3,1,599,443,91,2765,6941,40.98
47399,17378,4,1,73,158,121,4849,7117,7.26
47401,17379,4,1,358,172,153,1251,8995,54.6
47406,17380,1,2,574,91,125,3065,8127,25.77
47407,17381,2,1,393,400,99,4039,1707,22.08
47408,17382,2,1,538,325,125,1012,6393,97.63
47409,17383,2,1,51,206,123,3676,1368,10.34
47411,17384,3,1,976,122,91,3523,6821,33.75
47412,17385,4,3,849,382,67,3817,4768,34.01
47413,17386,1,1,392,428,0,3261,1835,25.15
47415,17387,4,2,256,81,63,4008,8929,9.98
47420,17388,4,1,526,166,136,4960,9943,16.69
47424,17389,1,3,904,215,62,4321,5382,27.33
47425,17390,2,1,928,352,180,2334,4910,62.55
47426,17391,1,1,815,173,8,4701,6419,21.19
47436,17392,4,1,150,204,72,4299,9188,9.91
47439,17393,3,3,80,480,146,4350,4014,16.23
47442,17394,1,1,523,90,40,1249,3728,52.28
47444,17395,2,1,144,341,99,4771,8715,12.24
47448,17396,2,3,353,485,131,1209,3834,80.15
47450,17397,1,2,658,422,33,3784,2996,29.41
47454,17398,2,1,781,478,5,4310,8745,29.33
47456,17399,1,3,286,123,33,3656,8990,12.09
47460,17400,2,1,750,167,32,3895,4482,24.36
47461,17401,2,2,329,161,98,682,8553,86.22
47463,17402,1,1,118,383,102,3514,3516,17.16
47464,17403,1,1,335,408,113,2005,5323,42.69
47474,17404,4,1,144,241,50,4732,9921,9.19
47476,17405,3,2,223,74,17,4783,1715,6.56
47477,17406,1,1,10,280,141,1523,3975,28.3
47478,17407,2,2,5,135,49,2729,4248,6.93
47479,17408,4,1,212,447,74,1049,9513,69.88
47491,17409,1,1,725,435,74,4765,7018,25.9
47492,17410,4,1,163,391,3,4130,6956,13.49
47495,17411,4,1,446,12,145,3366,2507,17.91
47499,17412,4,1,660,384,190,2387,7207,51.7
47501,17413,1,3,126,276,18,3514,5853,11.95
47502,17414,3,1,783,366,7,1591,5724,72.66
47507,17415,2,1,336,21,140,2141,1593,23.21
47511,17416,4,1,991,281,145,4964,6908,28.55
47512,17417,1,1,150,338,19,4812,6042,10.54
47516,17418,1,2,762,88,19,4442,4086,19.56
47518,17419,1,2,367,377,118,3669,3047,23.49
47519,17420,4,1,92,478,161,1572,8780,46.5
47521,17421,4,2,640,313,27,2411,4763,40.65
47523,17422,4,1,227,355,160,3585,4968,20.7
47525,17423,3,1,7,117,161,2045,1751,13.94
47526,17424,4,1,504,283,3,2054,6596,38.46
47527,17425,1,1,221,375,172,4959,8742,15.49
47529,17426,1,3,494,88,95,4877,3104,13.88
47533,17427,4,1,993,461,127,4411,7631,35.84
47535,17428,4,1,509,104,31,883,4653,72.93
47537,17429,3,1,782,285,109,3157,5209,37.25
47540,17430,4,2,80,16,129,1713,3867,13.13
47542,17431,4,1,710,211,42,4573,9555,21.06
47544,17432,2,1,631,57,191,1554,1282,56.56
47545,17433,4,1,241,88,75,1578,3407,25.6
47547,17434,2,1,817,331,107,1997,2009,62.84
47548,17435,1,1,676,448,77,2858,2419,42.02
47550,17436,3,2,969,163,26,3730,1256,31.05
47553,17437,3,1,280,485,138,1819,1800,49.64
47554,17438,3,1,114,47,97,992,4459,26.01
47556,17439,1,1,890,474,138,3147,3664,47.73
47570,17440,2,1,989,0,109,2393,4049,45.88
47571,17441,2,1,389,132,46,4263,6811,13.3
47572,17442,2,2,887,496,156,1664,6034,92.49
47577,17443,2,1,459,410,54,3962,2897,23.3
47584,17444,2,3,771,274,60,4499,6512,24.56
47589,17445,4,2,931,39,51,4548,1728,22.45
47590,17446,3,2,320,141,193,2315,5649,28.25
47591,17447,3,1,522,366,88,1901,9471,51.34
47595,17448,3,3,853,248,85,2145,4369,55.29
47596,17449,1,1,783,109,161,3026,6395,34.8
47597,17450,1,2,781,52,18,4578,2049,18.59
47599,17451,1,1,607,103,106,2087,5346,39.1
47604,17452,2,2,891,334,24,2076,8435,60.16
47605,17453,2,3,660,218,45,4149,5918,22.25
47606,17454,2,3,32,138,77,4351,9146,5.68
47607,17455,2,1,995,231,56,3894,2176,32.92
47608,17456,1,1,123,243,43,4863,1814,8.41
47614,17457,1,1,13,369,197,3919,8375,14.77
47615,17458,3,1,504,465,23,4992,6648,19.87
47617,17459,4,2,216,247,110,3445,5892,16.63
47618,17460,4,1,890,215,11,2833,9486,39.39
47621,17461,3,3,909,79,197,3506,9399,33.8
47623,17462,3,2,849,421,176,4579,3679,31.58
47626,17463,4,1,582,298,18,2538,6114,35.38
47631,17464,3,1,982,230,177,1441,6051,96.39
47636,17465,1,1,820,362,32,2886,3595,42.07
47644,17466,1,1,297,5,194,2083,7008,23.81
47650,17467,4,1,394,45,17,3933,5551,11.59
47651,17468,2,3,583,63,174,1863,6082,44.02
47653,17469,3,3,442,64,10,2829,2721,18.24
47654,17470,4,3,559,348,85,4562,4734,21.74
47655,17471,4,1,120,142,119,581,2349,65.58
47656,17472,4,1,596,397,122,1269,1616,87.86
47662,17473,4,1,611,218,108,1970,5208,47.56
47666,17474,2,1,845,78,177,1885,6522,58.36
47668,17475,1,1,656,335,173,1627,2732,71.54
47669,17476,3,1,872,133,196,1677,1787,71.62
47671,17477,3,3,788,140,29,3485,4175,27.46
47672,17478,3,1,57,245,15,4388,4934,7.22
47673,17479,1,3,840,138,46,4508,6910,22.72
47678,17480,1,1,299,300,20,794,6904,77.96
47679,17481,1,3,299,47,76,1443,6458,29.24
47681,17482,3,1,866,114,52,3450,1803,29.91
47686,17483,2,1,958,356,5,1365,7908,96.63
47690,17484,1,1,212,432,98,3841,4247,19.32
47695,17485,1,1,740,494,55,3604,4272,35.77
47699,17486,2,1,365,167,76,1397,5763,43.52
47703,17487,1,1,21,409,78,1260,7771,40.32
47706,17488,3,1,325,470,7,4520,2934,17.74
47707,17489,2,1,295,312,170,4068,3308,19.1
47709,17490,2,1,699,129,102,927,3227,100.32
47712,17491,3,1,524,462,36,2137,1081,47.82
47716,17492,3,1,389,410,17,1940,8483,42.06
47723,17493,1,1,938,308,109,2851,3814,47.53
47725,17494,2,1,171,110,37,2714,8817,11.72
47727,17495,2,1,346,318,77,3785,3989,19.58
47729,17496,4,1,325,201,4,2967,6209,17.86
47730,17497,2,2,372,356,180,3544,7682,25.62
47731,17498,3,1,984,491,46,4156,1904,36.6
47737,17499,4,1,760,428,29,3669,4745,33.17
47739,17500,4,1,62,316,115,2719,4003,18.13
47740,17501,2,1,876,492,14,1815,8211,76.14
47743,17502,4,1,3,427,115,1469,7134,37.1
47746,17503,2,1,890,83,123,2493,2698,43.96
47749,17504,3,1,719,429,194,4110,4125,32.65
47752,17505,3,2,598,27,52,4668,7604,14.5
47753,17506,4,3,403,27,96,3877,5827,13.57
47754,17507,1,1,493,377,75,1414,5827,66.83
47755,17508,4,2,215,145,53,1985,5794,20.81
47756,17509,4,1,388,150,34,2788,5853,20.52
47757,17510,1,1,412,426,65,3276,1321,27.56
47758,17511,2,3,906,117,157,3377,7607,34.94
47759,17512,1,3,257,373,21,2980,3149,21.85
47760,17513,4,2,695,489,70,4674,5107,26.83
47766,17514,1,1,875,261,149,1282,1118,100.23
47769,17515,1,3,270,419,198,4078,4514,21.75
47770,17516,2,2,362,266,190,4042,2336,20.24
47772,17517,3,1,398,424,59,3374,3355,26.11
47773,17518,2,1,567,244,157,1561,9795,62.01
47774,17519,1,3,694,218,17,1796,8775,51.73
47777,17520,4,1,63,216,106,1579,4357,24.38
47779,17521,3,2,228,14,42,4249,8783,6.68
47780,17522,2,1,786,30,179,3595,9397,27.68
47787,17523,2,1,922,52,138,4075,4125,27.29
47796,17524,4,1,117,313,43,1083,6669,43.67
47797,17525,1,1,790,371,167,2650,2835,50.11
47799,17526,3,1,85,455,150,4540,2039,15.2
47800,17527,3,2,911,62,117,3389,4685,32.16
47801,17528,3,2,90,439,65,4834,5291,12.29
47802,17529,1,1,936,441,57,2804,1691,51.14
47804,17530,1,1,510,230,59,2809,7766,28.44
47806,17531,3,2,25,382,94,1816,8263,27.59
47811,17532,1,2,539,386,38,2869,2414,33.57
47812,17533,1,1,636,230,67,2876,4185,32.44
47813,17534,3,3,680,213,175,1964,9117,54.38
47814,17535,3,3,724,273,78,2238,7167,48.03
47815,17536,4,1,505,292,13,3810,1111,21.26
47817,17537,1,1,451,115,81,4503,3066,14.37
47825,17538,1,2,382,336,122,2856,3130,29.41
47827,17539,3,2,93,415,72,3189,3522,18.19
47828,17540,4,1,353,50,106,2389,4587,21.31
47831,17541,4,3,404,231,44,3223,6987,21.07
47832,17542,1,3,732,188,69,2378,6153,41.59
47833,17543,4,2,17,228,64,4159,1575,7.43
47834,17544,1,1,22,207,69,2221,9229,13.42
47835,17545,4,1,6,329,100,3489,7394,12.47
47836,17546,2,3,21,80,182,3904,8682,7.25
47838,17547,2,1,441,373,115,2708,4505,34.31
47839,17548,4,1,759,124,12,1472,6471,60.8
47841,17549,3,2,818,287,20,4638,8015,24.26
47842,17550,3,3,464,201,179,1879,6505,44.92
47852,17551,3,3,379,156,5,3882,7249,13.91
47854,17552,4,1,179,418,106,4544,8189,15.47
47858,17553,2,2,189,239,36,1685,8620,27.54
47861,17554,4,1,461,332,154,4781,8579,19.81
47862,17555,3,1,996,470,75,3197,9595,48.2
47868,17556,3,2,208,190,87,1149,7684,42.21
47872,17557,1,3,356,169,170,4310,8159,16.13
47874,17558,4,3,624,229,108,1260,1923,76.27
47875,17559,2,2,615,139,132,3103,8946,28.55
47876,17560,3,1,256,65,130,1702,8292,26.5
47877,17561,4,2,970,15,108,1084,3880,100.83
47880,17562,2,1,407,382,184,2629,7657,37.01
47885,17563,1,1,47,210,161,1109,6193,37.69
47888,17564,2,1,918,280,137,3846,1023,34.71
47889,17565,3,1,796,373,170,2020,5986,66.29
47891,17566,1,1,915,240,117,4846,6994,26.25
47895,17567,1,2,285,266,42,2936,1229,20.2
47896,17568,1,1,196,490,59,894,7114,83.33
47899,17569,4,1,609,489,20,2842,5679,39.34
47900,17570,3,1,752,369,130,3713,1128,33.69
47903,17571,3,2,238,491,23,1075,1334,69.95
47905,17572,4,1,262,314,7,2465,8811,23.65
47907,17573,3,3,850,272,118,3538,9178,35.05
47908,17574,4,1,980,336,173,4846,4228,30.73
47910,17575,4,2,432,214,32,2796,5726,24.25
47913,17576,3,1,769,129,81,1998,6530,49.0
47917,17577,1,1,608,408,139,3857,8756,29.95
47918,17578,2,1,612,474,162,2093,6688,59.63
47921,17579,1,1,676,72,127,1512,2515,57.87
47925,17580,3,1,793,148,4,1080,7908,87.5
47927,17581,3,1,85,78,141,3265,9785,9.31
47931,17582,2,1,35,476,51,2699,5169,20.82
47934,17583,1,3,68,296,104,4175,3794,11.21
47936,17584,3,1,608,25,107,2687,1178,27.54
47937,17585,4,1,684,430,199,1481,4941,88.66
47938,17586,4,1,894,213,19,2472,9044,45.55
47939,17587,4,3,14,318,105,3484,6305,12.54
47943,17588,4,1,709,466,47,3097,4888,39.46
47945,17589,3,1,661,279,15,1901,6012,50.24
47948,17590,1,1,484,230,37,1490,6864,50.4
47949,17591,2,1,200,117,132,1795,4057,25.01
47950,17592,1,2,305,118,153,3108,1517,18.53
47954,17593,1,1,784,352,36,2262,9583,51.81
47955,17594,1,1,42,345,194,3910,5120,14.86
47958,17595,4,1,401,371,128,1417,8342,63.51
47959,17596,2,1,617,134,17,3901,1707,19.69
47961,17597,3,1,933,153,58,4850,6739,23.59
47962,17598,2,1,858,185,132,4549,2508,25.83
47965,17599,2,3,275,471,71,3064,5171,26.66
47967,17600,2,3,109,340,145,2851,3080,20.83
47968,17601,3,3,110,170,137,3165,3350,13.18
47969,17602,1,3,533,158,200,2561,3299,34.79
47970,17603,2,1,853,422,139,2196,4288,64.39
47974,17604,1,3,763,243,174,3669,6043,32.16
47975,17605,3,1,779,352,90,4402,5097,27.74
47976,17606,4,1,265,296,116,1846,8194,36.67
47977,17607,1,1,78,206,193,3205,3941,14.88
47978,17608,3,1,734,170,195,4083,8560,26.92
47980,17609,3,1,199,25,136,513,1646,70.18
47983,17610,1,1,952,473,107,2737,7339,55.97
47987,17611,4,1,513,125,26,3505,9714,18.94
47988,17612,3,1,803,83,138,4760,7029,21.51
47997,17613,4,3,43,76,69,1699,7344,11.07
48000,17614,4,1,161,40,24,1065,3943,21.13
48005,17615,4,1,3,337,57,882,1872,45.01
48006,17616,4,1,27,2,114,4781,5315,2.99
48012,17617,4,1,135,160,52,1154,6116,30.07
48016,17618,1,3,830,405,21,3373,5217,37.24
48017,17619,2,1,670,330,127,3454,9333,32.63
48018,17620,2,1,111,412,127,1729,6577,37.59
48021,17621,3,1,92,290,183,2132,5733,26.5
48023,17622,3,1,671,127,57,2305,3167,37.09
48034,17623,4,3,275,390,54,1040,1431,69.13
48036,17624,1,1,428,102,8,2530,7047,21.26
48037,17625,2,1,482,25,165,3087,1150,21.77
48040,17626,1,1,129,85,19,4430,5659,5.26
48047,17627,3,1,84,368,183,4231,7078,15.01
48052,17628,2,1,411,330,174,4712,2272,19.42
48054,17629,3,1,201,229,111,1106,4242,48.92
48056,17630,3,1,822,340,12,3542,9381,33.15
48060,17631,3,2,427,496,143,2001,4353,53.27
48061,17632,2,1,910,224,167,4237,4621,30.71
